"SYMBOL","Log2FoldChange","Padj","change"
"AL731569.1",1.460265848609,1.92272322231315e-20,"UP"
"AC062032.1",0.36393038140368,NA,"NOT"
"MED6P1",0.369696369803611,0.799519388744095,"NOT"
"SNAP25-AS1",1.23577676109092,0.000117978510685362,"UP"
"AL158837.1",-1.81149427777634,NA,NA
"FLJ31104",-1.3545325941288,1.79160984317355e-20,"DOWN"
"AC092634.4",0.138006053543363,0.665653165904038,"NOT"
"LINC02344",-1.90845277997607,0.000755656627375167,"DOWN"
"AL441943.2",1.69543383827645,0.0129939494687644,"NOT"
"KRT8P44",0.821816867611752,0.0231181319181518,"NOT"
"AL136979.1",-1.33664053929339,3.96102976398033e-05,"DOWN"
"AL449043.1",0.077016755524716,0.931930055623691,"NOT"
"AL353597.1",-0.864405817666774,0.0380299709617055,"NOT"
"SPTLC1P5",-1.63444108269543,3.30013931931005e-06,"DOWN"
"RBPJP6",0.373584926937575,NA,"NOT"
"LINC01655",-1.1077249937967,2.61544019481263e-05,"DOWN"
"MACROD2-IT1",1.07833436452808,0.0424972844357976,"NOT"
"SRGAP3-AS3",0.379604794454025,0.692746135026308,"NOT"
"AC003087.1",0.24850039826786,NA,"NOT"
"AL390961.1",3.66545402432439,2.33085724249589e-12,"UP"
"AL357874.1",-0.493751956044138,0.0232508225554912,"NOT"
"AL732414.1",-0.0709172306222623,0.753681769205256,"NOT"
"AL390243.1",1.09257076391425,0.17092612139936,"NOT"
"MTND2P30",0.235627293368786,NA,"NOT"
"AC104695.1",1.4274449974853,0.000798318214461204,"UP"
"RPL3P2",0.405175935992106,0.00864797537080043,"NOT"
"LINC01696",0.379340881498746,NA,"NOT"
"UQCRBP2",3.54967916075043,1.56586802843446e-12,"UP"
"FRMD8P1",2.09618504265714,3.86650714440454e-08,"UP"
"AL590006.1",1.62311793719755,4.46793488225939e-11,"UP"
"AC007383.2",-0.360981506913906,0.00136486590034663,"NOT"
"LINC01738",-2.78095898154482,0.000676181496743384,"DOWN"
"AC003989.1",0.0811977684498507,0.900200904683649,"NOT"
"CYCSP46",0.319050138148387,NA,"NOT"
"AL590128.1",0.939302090988069,0.0107566142046161,"NOT"
"RPL18AP17",0.201140249620258,NA,"NOT"
"LINC01341",1.50383118667206,9.24515962833754e-13,"UP"
"TARID",-2.58373564997074,3.57820474451024e-21,"DOWN"
"AL390778.1",1.59091577937446,0.0374755881906886,"NOT"
"AL451042.2",-0.209564079582863,0.252624430507062,"NOT"
"AL138799.2",0.121381648570938,0.84456394845252,"NOT"
"AL391994.1",0.467982954863641,0.0278797068606662,"NOT"
"AL355488.1",0.447876937678245,0.000140458943516316,"NOT"
"LINC01429",3.53331467071462,2.26045319440503e-18,"UP"
"AC098592.2",0.185442237879338,NA,"NOT"
"BUB3P1",0.443034455441956,0.441884509598083,"NOT"
"NPM1P22",1.30793186571672,0.000253811676150806,"UP"
"NR1H5P",0.110702101045537,NA,"NOT"
"AC078809.1",0.902631067068459,0.183018204719187,"NOT"
"THAP12P3",2.64209155696081,1.63070494869211e-09,"UP"
"PIN4P1",0.864261224706503,1.98783728202154e-06,"NOT"
"AC002127.1",0.265778897327789,NA,"NOT"
"AC012668.1",-0.454871277042599,NA,"NOT"
"RPL7P30",0.477121316438609,NA,"NOT"
"TRIM60P18",0.24691260945741,0.137096278625889,"NOT"
"AC092675.2",0.179691742530728,NA,"NOT"
"AC108463.1",0.337552701317883,0.0242928255169614,"NOT"
"AL035417.1",0.237012455416881,NA,"NOT"
"RAB11AP1",0.244920221233604,0.806284396664859,"NOT"
"MTND5P1",-1.06626118608375,2.79476051855518e-05,"DOWN"
"AC127537.1",1.82223740042771,1.33146673049426e-07,"UP"
"DHX9P1",0.890328617802286,7.80325373488075e-05,"NOT"
"MYCLP2",0.245731894223104,NA,"NOT"
"AC020743.1",0.228674610890807,0.794799387732956,"NOT"
"AC011933.1",0.720209443503114,0.000336177124771174,"NOT"
"AC105935.1",-0.33522502337684,0.0970663525664051,"NOT"
"AC073343.2",0.910172975992726,6.78480155260379e-07,"NOT"
"AL162591.1",-1.03987571123277,6.37373648856724e-11,"DOWN"
"ZNF680P1",0.652007088721609,0.15254910961302,"NOT"
"AC074338.1",0.403739313895158,NA,"NOT"
"RAPGEF4-AS1",3.48530908748302,3.67356452085244e-19,"UP"
"AC006480.1",0.521246084361951,0.0317834332530496,"NOT"
"HNRNPA1P46",2.29218429558759,3.91292903147727e-06,"UP"
"AL158835.1",0.298527342214961,0.228379875832097,"NOT"
"HCG20",-0.313894980842441,0.197305449583175,"NOT"
"CYP1D1P",0.193158124310086,0.869351238248955,"NOT"
"AL136369.1",-5.24044387932992,4.26503895480028e-28,"DOWN"
"AC069257.1",2.07334549167824,1.78233609574633e-16,"UP"
"AC019084.1",-1.13105846000975,0.015912993174563,"NOT"
"AC078842.1",2.9666418611267,4.29141848404573e-08,"UP"
"AC010967.1",3.9849949899067,1.73935408659043e-09,"UP"
"HMGN2P21",0.453816089713965,0.0855380090796767,"NOT"
"AL512638.2",-2.83958068310347,1.92447453388486e-12,"DOWN"
"HSPD1P9",-0.944976254626217,0.00619250302677423,"NOT"
"AL139246.3",-0.410815965724246,0.0525936050781932,"NOT"
"VN1R51P",-0.358662541004937,0.409062381120146,"NOT"
"AC253536.2",-0.741826061002004,0.00055935030113783,"NOT"
"AL390729.2",1.95900505194231,2.89193406344923e-07,"UP"
"AL031313.1",0.485825004614444,0.57711383820294,"NOT"
"AL512882.1",0.146612236902898,NA,"NOT"
"AC114763.1",0.924992453194074,1.32868216877944e-14,"NOT"
"AL160408.1",2.4579760228452,6.95392687929065e-16,"UP"
"DNAJA1P6",0.580655116884118,0.315221647818254,"NOT"
"MTCO3P40",0.057383210608506,NA,"NOT"
"AL355314.2",0.235616831981864,NA,"NOT"
"POLR2J2",0.530252538056054,0.256376492847705,"NOT"
"TOP3BP1",1.57569360219879,0.000248110340836206,"UP"
"AL512504.2",0.320688899441776,0.404963558694687,"NOT"
"AL158823.1",-0.251207192429991,0.201229587159307,"NOT"
"RANP5",0.771448829369654,0.1024567083786,"NOT"
"LINC00864",0.241291491708293,0.866764196224806,"NOT"
"CFL1P3",-0.36642387838027,0.167002068753602,"NOT"
"SEC63P1",0.12499010935009,0.288157025320258,"NOT"
"LINC01736",-1.27292206590135,0.00263379317059989,"DOWN"
"AL365277.2",0.984584172867271,7.55111065965899e-06,"NOT"
"AC131571.1",-0.00734069597761574,0.98320056414624,"NOT"
"LYPLAL1-AS1",-0.463822560830124,0.0167472158063417,"NOT"
"AC023469.2",0.369241324222594,NA,"NOT"
"LINC01515",1.152028803628,1.66309858574614e-07,"UP"
"LINC01740",1.56213259375645,0.000122620634924631,"UP"
"MTCO3P29",0.112765053767174,0.700209652269213,"NOT"
"RPL7P47",0.927912161000038,2.46271286126071e-07,"NOT"
"AL139008.2",1.23645071277976,0.00343215725561563,"UP"
"AC133106.1",0.176483035371554,0.741017841354199,"NOT"
"UBBP5",-0.317294305544121,0.331236744710994,"NOT"
"BOD1L2",0.153672252427608,0.862911006884966,"NOT"
"AL591719.1",-0.177469697401691,0.77850556498422,"NOT"
"HLA-U",-0.0219128204785482,0.93632978682798,"NOT"
"AC012368.2",-0.319184077274148,0.149923598025138,"NOT"
"AC092810.2",-0.142173123335001,NA,"NOT"
"Z86062.2",0.639426443103061,0.750062596161682,"NOT"
"IFNA14",0.2471256312615,NA,"NOT"
"AC118553.1",0.479581068325963,0.000292340284024164,"NOT"
"AC009296.1",1.85039701532706,7.81105851738711e-06,"UP"
"AL589990.1",0.131055570122682,0.73976736000923,"NOT"
"PNKDP1",0.858534645459535,0.0159059798219667,"NOT"
"COX6CP15",0.329012217541197,NA,"NOT"
"AL354692.1",0.163067226682438,0.872067545623202,"NOT"
"MTATP6P11",-0.953265015307519,0.0304430119141109,"NOT"
"AC110620.1",1.25514719108527,0.009140486045097,"UP"
"LINC01820",0.702086438417658,0.346647689470387,"NOT"
"LINC01757",0.254264225849978,NA,"NOT"
"AL392172.1",0.439438976303664,0.000183354098746175,"NOT"
"AP000692.1",1.09704241581238,1.02546397931038e-11,"UP"
"AC092839.1",-1.25044401313525,3.53925933369846e-06,"DOWN"
"MELTF-AS1",3.01185232357737,6.95241201591516e-79,"UP"
"ST13P19",0.374191955060411,0.0387387216089792,"NOT"
"TPT1P2",-0.0987942166345428,0.858574782855053,"NOT"
"AC112220.1",0.296057730765575,NA,"NOT"
"AC003991.1",-3.6469062099415,3.7519451503875e-46,"DOWN"
"AL161725.2",0.0895498831598801,0.79219386468035,"NOT"
"MYL6P5",-0.0806860374814933,0.788983323148748,"NOT"
"AP001631.1",0.321862109988158,NA,"NOT"
"PHBP3",0.989784048139058,0.000536245697423154,"NOT"
"MTND1P17",0.155120628664322,NA,"NOT"
"AL162726.2",0.126728585591185,NA,"NOT"
"AL096678.1",0.370962757633921,0.0458951517035659,"NOT"
"AKIRIN1P2",0.119366451646715,0.859892397973767,"NOT"
"FALEC",0.826960526876317,6.56642689675545e-05,"NOT"
"LINC01649",-1.6855910742514,7.17592891827027e-10,"DOWN"
"IGHD6-6",0.478526688043758,0.440344890766061,"NOT"
"AL360221.1",-0.0230372217071018,NA,"NOT"
"AC099684.1",-0.493381833878501,0.303338256798846,"NOT"
"UBE2V1P14",0.294498800274247,NA,"NOT"
"LINC01494",2.87105453634345,3.65360988308115e-11,"UP"
"AP001469.2",0.844564068374234,1.53195165619578e-07,"NOT"
"LINC01402",-0.291128489426459,0.397342279877426,"NOT"
"AL031283.1",-0.533403818576596,0.0114536551207962,"NOT"
"AC105339.1",0.380239419906765,0.304324757247938,"NOT"
"AL354861.2",0.811120674440667,0.0486391990770802,"NOT"
"AL512649.1",0.631415469269985,0.225416149524834,"NOT"
"AC078927.1",-0.919477744899979,0.00179090265408419,"NOT"
"CASP16P",0.805806524108107,0.000212020647034143,"NOT"
"RPL3P1",0.50405684868549,0.0145188971434991,"NOT"
"AL357140.2",0.559819662078509,2.49574988617543e-05,"NOT"
"AC004941.1",-0.00520633004089913,0.991256453282506,"NOT"
"AL161793.1",0.235973343614364,0.819577394028663,"NOT"
"AC092436.1",0.331364016182691,0.605341509825977,"NOT"
"AL133343.2",0.481144608945478,NA,"NOT"
"AC007952.2",-1.28725075835939,7.78687190256353e-06,"DOWN"
"TLE1P1",0.117872073241269,0.467503557551518,"NOT"
"LINC01674",0.351977744627923,NA,"NOT"
"AL158069.1",0.23997707133616,NA,"NOT"
"AC245452.3",0.499005378203346,0.727989642263152,"NOT"
"AC097713.1",6.6417865474649,2.33616980621759e-39,"UP"
"MTND1P11",-0.643350991544523,0.179012042759062,"NOT"
"AL353072.1",0.45546952948187,NA,"NOT"
"HNRNPA1P21",1.32073968527106,2.8910401438088e-13,"UP"
"PPIAP19",1.09004036601665,8.49865991727001e-06,"UP"
"AC121251.1",0.528434552192368,0.0777437188744733,"NOT"
"AL020996.1",-0.177819302029098,0.116158417062979,"NOT"
"AC091770.1",0.733049644697411,0.607573628311194,"NOT"
"AL162385.1",-0.679634214874662,0.465047501319223,"NOT"
"GEMIN8P4",2.30392103410836,2.31421777417214e-68,"UP"
"AC092265.1",1.38449161977152,0.0088899722680827,"UP"
"AL590365.1",-0.150154223359619,0.730593491396555,"NOT"
"MTND2P25",0.160865337178048,NA,"NOT"
"SNX19P1",0.673912958196947,0.576233359662666,"NOT"
"AC093433.1",1.39281499172125,0.00011142698945392,"UP"
"AL592486.1",4.51209956734237,5.20098785759151e-06,"UP"
"RPL23AP16",0.461794263795954,0.657663024372202,"NOT"
"AL512326.2",0.458617581325421,NA,"NOT"
"AL512353.1",0.98306977623379,1.31436071011059e-10,"NOT"
"Z83846.1",0.362096827381396,NA,"NOT"
"RPL5P27",0.471164572046595,0.297265437983459,"NOT"
"PTPN2P1",0.60551809586908,0.0159604413909201,"NOT"
"OR2M3",0.288766277315585,NA,"NOT"
"AL022341.1",0.858161378519514,8.15925445195705e-07,"NOT"
"RNF144A-AS1",1.78935519594182,3.64340799094372e-17,"UP"
"AC004830.1",-0.399972460878195,0.0503333152299553,"NOT"
"AC131235.1",0.774110384667889,2.81658605146944e-07,"NOT"
"AC016717.1",-1.89782322187499,0.000910994771030322,"DOWN"
"AC007967.2",0.124987664591335,NA,"NOT"
"C1orf143",0.489027829683385,0.291628615513883,"NOT"
"AC073091.1",-0.0509901773826883,NA,"NOT"
"AL121916.1",0.40728496037082,0.64870190497626,"NOT"
"HYALP1",0.208372870542893,0.832829345876585,"NOT"
"OFD1P17",0.634972487757261,0.005854650471284,"NOT"
"NLGN1-AS1",0.359350637574941,NA,"NOT"
"AL954650.1",0.4532728599677,0.74827173180449,"NOT"
"AL355607.1",2.30575470620765,6.63180116932424e-11,"UP"
"PNRC2P1",-0.930584651200495,0.00124965888651856,"NOT"
"ATF4P3",0.524679211850438,0.000466414627670078,"NOT"
"NPM1P30",-0.355290446965525,0.330854942453102,"NOT"
"LINC00578",0.327659848834906,0.157016016990051,"NOT"
"AC073050.1",0.383926546602391,0.504687168821437,"NOT"
"HCG11",-0.547299782138765,0.000276001609741632,"NOT"
"NACAP1",0.840318769442797,9.06272163724135e-13,"NOT"
"AC016908.1",0.271503221080657,NA,"NOT"
"AC012070.1",0.0746453698772314,NA,"NOT"
"AL589946.1",0.231243229410213,NA,"NOT"
"GAPDHP1",2.35850688699438,2.38763537066619e-21,"UP"
"GLRXP1",0.0573972051278599,NA,"NOT"
"AP001476.3",3.42046270436826,0.000140868800595409,"UP"
"TXNP5",1.56929638273233,1.43215114093976e-06,"UP"
"EFCAB14-AS1",0.0509385309864447,0.815394432946628,"NOT"
"AL096803.1",0.578564191604997,0.0934886741560632,"NOT"
"AL138900.1",-0.457808059427068,NA,"NOT"
"MOB1AP1",1.25889716970491,0.28947197318124,"NOT"
"AC093495.1",-1.3892009571402,2.41462532951364e-29,"DOWN"
"UBBP2",-0.443289220432428,0.0553258397823178,"NOT"
"NUTF2P3",-0.197085875152067,NA,"NOT"
"AC012442.1",0.569020100727077,1.6355645446454e-05,"NOT"
"COL6A4P2",0.982208877968927,4.76142544364104e-05,"NOT"
"AC096639.1",0.609623497247468,0.624156773261558,"NOT"
"AC136604.1",1.09415452345178,0.0329791808340457,"NOT"
"AL162742.1",-0.0693314355611729,0.753875343263974,"NOT"
"LINC01320",3.55979749612839,3.27668905170368e-09,"UP"
"PSMD8P1",-0.481560312964773,0.0266851765448406,"NOT"
"LINC02048",2.65112842859866,5.64566570717811e-10,"UP"
"AC106874.1",0.265729074341083,NA,"NOT"
"AL021707.2",1.89639847120217,1.09293639129403e-61,"UP"
"ARMCX3-AS1",-0.0764871827422635,NA,"NOT"
"AC112518.1",2.31718981183052,0.00118120514430749,"UP"
"ORM2",-1.35606028662674,4.20803255379098e-05,"DOWN"
"AL731568.1",-0.220672098791299,0.400319193057033,"NOT"
"KATNBL1P6",0.345001733348946,0.113462473052827,"NOT"
"LYPLA2P1",0.58528962474661,0.0017153422174848,"NOT"
"AP000593.2",3.26185809936861,2.56697258054643e-05,"UP"
"PCAT6",3.1155004111744,1.42673730587261e-94,"UP"
"AL355862.1",-1.02430527062897,0.00247921806486561,"DOWN"
"TBX18-AS1",2.98847749640813,1.15002592463361e-10,"UP"
"ARL4AP3",2.67123211906592,1.17607015312631e-06,"UP"
"AL512604.1",0.333845554524832,0.450850260750783,"NOT"
"AL049712.1",0.181765510697207,0.493096078773004,"NOT"
"BMS1P17",2.43297211690134,2.07784744197305e-08,"UP"
"LINC00392",10.6856499132744,7.62672631656162e-54,"UP"
"C19orf24",0.72141105755267,8.38843578154113e-16,"NOT"
"RPL7P55",0.227082131470985,NA,"NOT"
"AL512770.1",0.267295731158094,0.0686287205943143,"NOT"
"AC095038.1",0.388197042233063,0.792460987628723,"NOT"
"OR4K6P",0.281593727416054,NA,"NOT"
"AC016734.1",0.572549945734303,9.6581852679999e-06,"NOT"
"OR2S1P",-3.35760986355177,5.77313113253174e-17,"DOWN"
"LINC01209",1.68114413726238,0.000807567609378951,"UP"
"LINC01350",0.676928663148541,0.486832432053718,"NOT"
"GAPDHP45",0.589622831004261,0.158124707063035,"NOT"
"CYP4F29P",0.657598855140218,0.0432858733989006,"NOT"
"GUSBP11",0.327731499580259,0.0370326919602811,"NOT"
"MTATP6P19",0.572442627874633,0.352112414850852,"NOT"
"AL158070.1",0.395954124164771,0.200849770642654,"NOT"
"AP001610.1",0.253631518525589,0.362604984854803,"NOT"
"SPATA2P1",0.281587745467414,NA,"NOT"
"AL162419.1",-0.499676213306559,0.122711059369891,"NOT"
"AC008440.1",-1.91238898963671,1.64310248098955e-17,"DOWN"
"IGKV3D-7",1.95562865416699,1.71704397724732e-06,"UP"
"AL669831.1",0.472680203874201,0.00281698113565804,"NOT"
"AL158201.1",1.43974861462997,4.37987999799458e-14,"UP"
"LINC01890",-1.11895501662412,0.0014065927410357,"DOWN"
"AL355355.1",-2.09115636865865,3.47707482870055e-29,"DOWN"
"AC004448.2",1.98211890756892,7.61836488996084e-10,"UP"
"AC024028.1",0.513718723028346,0.629157224946121,"NOT"
"AC073063.1",0.0802535924051033,0.587665872477414,"NOT"
"OR9H1P",0.0599988030912747,0.967713207945853,"NOT"
"AC096920.1",0.26002413588836,NA,"NOT"
"AMD1P1",-0.512960253852871,0.0540296301122729,"NOT"
"MIR646HG",0.305336828706593,0.309284837701136,"NOT"
"AC002381.1",0.505021818549315,0.457012360277593,"NOT"
"AC115618.2",-0.398344511561124,2.16857114296093e-05,"NOT"
"AC112492.3",0.271520190908443,NA,"NOT"
"FTLP17",-0.342480990714691,0.177498585635976,"NOT"
"EFCAB14P1",0.335053783569598,0.390606756191287,"NOT"
"RPS26P4",0.961888438546278,0.211773065823391,"NOT"
"CELSR3-AS1",0.919273978941854,5.04409368214513e-09,"NOT"
"AC018832.1",-0.0298426675379475,0.959356053935126,"NOT"
"AL354989.1",0.635561861771735,0.00017178277824199,"NOT"
"AL450322.1",-0.0398234184286961,0.945812128919024,"NOT"
"AL450023.1",0.525878386173621,0.462577235518567,"NOT"
"BX322559.1",0.118093245700781,NA,"NOT"
"LINC02263",1.873921085035,0.0183296665461945,"NOT"
"AC009220.1",0.28218038104619,0.25419055006392,"NOT"
"AL606970.2",0.422803402118822,0.722249434857277,"NOT"
"AC015971.1",0.0217665281564493,0.902835915696217,"NOT"
"AL662791.2",0.842404552691595,0.0963884444185757,"NOT"
"AL133351.2",0.218388432263685,NA,"NOT"
"AL592437.1",1.38483208477799,6.94662602333067e-05,"UP"
"AC108120.1",0.729571421422267,0.0879482787429932,"NOT"
"AC106873.1",-0.558945793333845,0.167583641032183,"NOT"
"TXNDC12-AS1",0.179704755116475,0.538240434946731,"NOT"
"SMIM10L2B-AS1",0.237795364863785,0.614568120575943,"NOT"
"AL353752.1",0.693866399942853,0.202782557041479,"NOT"
"AC012497.1",0.306013965753083,NA,"NOT"
"RPS20P25",0.298870109631873,NA,"NOT"
"GAS2L1P2",0.121725201897348,0.790312162638199,"NOT"
"MYL6BP1",0.534269502282355,0.221430540391761,"NOT"
"ITPKB-IT1",-1.10722453935648,2.04037121392267e-05,"DOWN"
"FAM197Y7",2.54919689180016,0.188949184562459,"NOT"
"AC007040.1",0.848871493972949,0.0037778920823423,"NOT"
"AL031668.1",-0.823146367736453,0.0041189302422259,"NOT"
"AC011995.1",0.281585412095229,NA,"NOT"
"AL162391.1",0.31036332030186,NA,"NOT"
"LINC01004",-0.18132445982014,0.233500974211411,"NOT"
"AL356481.1",-0.638277362620593,5.10416023180451e-12,"NOT"
"LINC01635",-0.245247678151699,0.217662454290037,"NOT"
"HMGN2P25",0.480991269584515,0.16242336625649,"NOT"
"AL109741.2",1.11874049997207,9.36995357691262e-06,"UP"
"AC079154.1",0.242767061252678,NA,"NOT"
"HSPC324",-4.4226469914532,1.23112719764629e-90,"DOWN"
"AC035139.1",-0.437805200699235,0.175742189084375,"NOT"
"AP001468.1",1.16898359194931,0.0114613688583556,"NOT"
"AL139156.2",0.681935129536259,9.03273272710724e-06,"NOT"
"AL031056.1",0.43533899024077,0.310055961527066,"NOT"
"CCT6P1",0.743578007418599,3.99358464663856e-14,"NOT"
"ELOCP24",0.189632622468793,NA,"NOT"
"ELOCP24",0.189632622468793,NA,"NOT"
"CDY4P",-0.748011434721049,0.339977214984587,"NOT"
"AL022068.1",-1.68610439418548,4.578257927545e-11,"DOWN"
"AC024937.1",0.918582318967169,9.45647653066142e-07,"NOT"
"LINC01185",1.17011628503628,8.40584689588892e-05,"UP"
"PTMAP1",1.12169388528836,9.42660752186974e-09,"UP"
"AL360182.2",1.18272468358462,0.00306640951861289,"UP"
"LINC01768",-2.33514825041713,5.87597995005275e-08,"DOWN"
"AC005013.1",0.524493634260491,0.146000918664765,"NOT"
"LINC00687",0.762424835630549,0.324434922900126,"NOT"
"AL357552.2",-0.642854783229523,0.0618741028573246,"NOT"
"AL645634.1",0.260012091263174,NA,"NOT"
"AL590764.1",-1.20697068738455,3.28465139166059e-11,"DOWN"
"AC004910.1",-0.116120152337721,0.790983171183511,"NOT"
"AL162726.3",0.512444467027392,0.229528607472934,"NOT"
"ARL5AP3",-0.922484068600689,0.00447187342743556,"NOT"
"DHFRP2",-0.142701177819203,0.865126796336053,"NOT"
"OR7E23P",0.164043629591705,0.882997465947738,"NOT"
"AC004951.1",0.200620228555044,0.131348789000553,"NOT"
"AL139260.1",-0.04536937899301,0.782712731716673,"NOT"
"LINC02474",0.823073843009894,0.110705410298426,"NOT"
"TSTD3",-0.543250210166291,1.46290731973748e-08,"NOT"
"MTND5P6",1.08057274001986,0.426351137342548,"NOT"
"AL137244.1",0.421169193510618,0.0323909002387597,"NOT"
"UGT1A2P",4.90237468430087,1.4258393522416e-30,"UP"
"AC073052.1",1.2272197886336,1.41428802448318e-11,"UP"
"AL049734.1",0.746739910583596,0.330123501631059,"NOT"
"SDAD1P1",-0.334626306759787,0.0105689397148806,"NOT"
"AC098484.1",-0.551415834799763,1.52016932230535e-08,"NOT"
"RPS15AP9",1.33390397371626,0.00296956547990194,"UP"
"LINC01546",2.38018177105203,4.19105961523555e-14,"UP"
"CYP2C59P",0.242738511053837,NA,"NOT"
"RPS19P7",1.12773257170532,8.05291257746176e-06,"UP"
"AP006222.1",0.779693664307033,0.000156369365871374,"NOT"
"AC073614.1",0.236990870232025,NA,"NOT"
"TUBB4AP1",0.835104508648565,0.0197961173558981,"NOT"
"AL845311.1",0.881344500674889,0.496139682818096,"NOT"
"AL929236.1",0.491507722554496,0.0183943574061545,"NOT"
"LIN28AP2",-0.440646359661338,NA,"NOT"
"OST4",0.565546161532906,8.88944075310802e-10,"NOT"
"CSTP1",-0.930961996359354,0.0156503047871981,"NOT"
"AL663070.1",-1.22832397605414,1.81104178022941e-13,"DOWN"
"AL138885.2",1.39092599414982,0.0347830169409908,"NOT"
"AC130464.1",0.254276282516012,NA,"NOT"
"U51244.1",0.443843223624372,0.222489283916924,"NOT"
"LINC01713",0.195402677094857,0.840320826413128,"NOT"
"AL137025.1",-2.04093663692659,1.5645553184193e-09,"DOWN"
"GRK5-IT1",-1.76615747435362,8.34099550431139e-15,"DOWN"
"LINC01125",-0.671515639512613,7.2559283099243e-06,"NOT"
"AL450263.1",-0.28491944924247,0.203822060385686,"NOT"
"AC092168.1",0.673712016132537,0.523963042672386,"NOT"
"RPL21P50",0.438986310097854,0.624500911992706,"NOT"
"RAB11FIP1P1",-0.246221095641378,0.12525011000535,"NOT"
"LINC01013",-1.87593492111141,1.68886338202802e-12,"DOWN"
"AC106875.1",4.79721318602332,1.65643962969675e-13,"UP"
"TMSB10P1",0.841290633881185,0.000169023090342261,"NOT"
"RPL15P18",0.832473392535974,0.000454655411981512,"NOT"
"EEF1A1P11",-0.757877781139729,8.57070887151277e-07,"NOT"
"AL357558.1",2.70570161110596,4.78386173229558e-05,"UP"
"LINC01760",0.281620006843125,NA,"NOT"
"AC011897.1",1.08019081865541,0.0425545519711078,"NOT"
"AL513550.1",0.62186086330257,1.43584149254276e-06,"NOT"
"DAP3P2",0.286718106681837,0.0786912130902793,"NOT"
"AC006460.1",0.847687030412232,0.00366540537088771,"NOT"
"AL359091.1",2.08331345594773,3.82253405887972e-12,"UP"
"AC023271.1",0.293152810279993,0.227789134769473,"NOT"
"SURF6P1",0.225495588588402,NA,"NOT"
"AC097263.1",2.06846396255511,8.64941972274535e-49,"UP"
"AC099552.3",0.238572654764992,NA,"NOT"
"AL845321.1",-0.603819272547858,0.107755811364952,"NOT"
"AL389925.1",-0.0713449608953927,0.890448870318946,"NOT"
"AL353689.1",-0.0673543062572595,0.892857867901137,"NOT"
"MIR34AHG",0.295559388089186,0.0589128854094879,"NOT"
"AC016396.1",0.608033196358926,0.0380829991818208,"NOT"
"AC068057.1",1.33583576507612,0.177973541061318,"NOT"
"AL445687.1",0.264376683549483,NA,"NOT"
"AC005000.1",1.1037421593205,3.78890997457736e-11,"UP"
"AL513283.1",1.44384887841697,5.5327549841808e-05,"UP"
"AC009411.1",0.767893018747147,0.661205486484637,"NOT"
"AL157413.1",1.40904511719238,0.030979873332467,"NOT"
"AC073326.1",0.894711749048603,9.57260822493379e-05,"NOT"
"AC093159.1",0.307412838670859,0.3400948243286,"NOT"
"AC003684.1",0.271488005630728,0.79202693890547,"NOT"
"CCDC183-AS1",-0.308585318200631,0.0249264617704889,"NOT"
"AC091390.2",0.701423432420706,0.0120808638007797,"NOT"
"OR7E26P",1.11398971918064,0.021811029577226,"NOT"
"ITPKB-AS1",-0.926812696871419,0.0247536042699248,"NOT"
"BX284668.2",-0.499751430653131,0.126213669244452,"NOT"
"AC073583.1",0.596470117996635,0.340207119446544,"NOT"
"SNRPGP9",1.74792225952657,1.97645186461896e-16,"UP"
"AL389885.1",-0.220403364785419,NA,"NOT"
"AC004837.2",1.09194880685236,7.09602180655718e-08,"UP"
"HSPA8P17",0.369237943641031,NA,"NOT"
"AL033519.3",-3.59417191801693,2.91985071714684e-34,"DOWN"
"AL513323.1",0.132182863131839,0.820338600579137,"NOT"
"AC026355.1",1.60706430619592,6.48659980398242e-08,"UP"
"AL133247.1",-0.0980128240820343,NA,"NOT"
"LINC01005",0.241385341912476,NA,"NOT"
"AC022387.1",3.28934649905674,1.93884365691819e-10,"UP"
"VN1R4",0.310351143803593,NA,"NOT"
"AC006461.1",0.158579593727254,0.753292268572848,"NOT"
"AC073133.1",-0.57671557652618,0.194562465702182,"NOT"
"NUTM2E",-0.449083589784404,0.325405960451114,"NOT"
"AL954722.1",-0.937486312576526,0.136797211513277,"NOT"
"AL954722.1",-0.937486312576526,0.136797211513277,"NOT"
"AL138962.1",3.01133072431308,2.89157704890552e-11,"UP"
"AC010731.2",4.84532278156616,8.12113308473256e-33,"UP"
"TUBB1P2",0.248528381265537,NA,"NOT"
"AC073143.1",0.586797381962223,0.795006643124836,"NOT"
"AC005042.2",4.16872982294177,1.70059248110714e-16,"UP"
"AL049748.1",0.373590805197791,NA,"NOT"
"SPCS2P4",0.379446466356456,0.000824891942540708,"NOT"
"AC007381.1",2.00134195715207,9.65550722237856e-09,"UP"
"D21S2088E",0.165237078784256,NA,"NOT"
"CFTRP1",0.231243229410213,NA,"NOT"
"FNDC10",0.754845973299729,1.35568320222319e-05,"NOT"
"PAICSP2",0.482889242856013,NA,"NOT"
"AC013436.1",0.982591476320439,0.0823235218448646,"NOT"
"MTND4P1",0.169595822652503,NA,"NOT"
"MACC1-AS1",-0.389180016178195,0.389178057945824,"NOT"
"RPL7P52",0.796967827226363,0.00140533703206826,"NOT"
"POLR2CP1",0.460152701557511,0.189862116278464,"NOT"
"AL121759.1",1.48429570714806,9.73763316912797e-06,"UP"
"AL139011.1",-0.00440665444969034,0.977490466496784,"NOT"
